127,1,0,0,1,1
128,0,1,0,1,0
129,0,0,0,0,1
130,1,1,1,1,0
131,0,0,0,1,1
132,1,0,0,0,0
133,1,0,1,1,0
134,0,0,0,1,1
135,0,0,1,1,1
136,0,0,0,1,1
137,0,0,0,1,0
138,0,1,0,0,0
139,1,0,0,0,0
140,1,0,0,1,0
141,0,1,0,1,1
142,0,1,0,1,1
143,1,0,0,0,0
144,0,1,0,0,0
145,1,1,1,1,1
146,1,0,1,0,0
147,0,0,1,0,0
148,0,0,0,1,0
149,0,0,0,0,1
150,0,1,0,0,1
151,0,1,0,0,1
152,0,1,1,0,1
153,1,0,0,1,1
154,0,1,0,1,0
155,0,1,1,1,0
156,1,0,0,0,1
157,1,1,0,1,1
158,1,1,1,0,0
159,0,1,0,1,1
160,1,0,1,1,0
161,1,0,1,1,0
162,1,0,0,0,0
163,0,0,0,0,0
164,0,0,0,0,0
165,0,0,0,0,0
166,1,0,1,0,0
167,1,1,0,0,0
168,1,1,0,1,0
169,1,1,0,1,1
170,0,1,1,1,1
171,0,1,0,1,0
172,0,0,0,1,0
173,1,1,1,1,1
174,0,0,0,1,0
175,0,0,0,0,0
176,0,1,1,0,0
177,0,0,1,1,0
178,0,0,0,1,0
179,0,1,1,0,0
180,0,1,1,1,0
181,0,1,0,1,0
182,1,1,0,0,1
183,1,0,0,1,1
184,1,0,0,1,0
185,0,1,1,0,1
186,0,0,0,1,0
187,0,0,0,1,0
188,0,0,1,1,1
189,1,0,1,0,0
190,1,1,1,1,1
191,1,1,1,0,1
192,0,1,0,1,1
193,1,0,1,1,0
194,1,1,1,1,1
195,1,1,1,1,1
196,1,1,1,0,0
197,0,0,0,0,0
198,0,1,1,0,0
199,0,0,0,0,1
200,1,1,1,0,1
201,0,1,1,0,0
202,1,0,1,1,0
203,1,0,1,0,0
204,1,0,1,1,0
205,1,0,1,1,0
206,1,1,1,0,0
207,1,0,1,0,0
208,1,1,1,1,0
209,1,0,1,1,1
210,1,0,0,1,0
211,1,0,1,1,1
212,1,1,0,1,1
213,0,0,0,0,1
214,1,0,1,1,0
215,0,1,0,0,0
216,1,0,1,0,1
217,0,1,1,0,1
218,0,0,0,1,0
219,1,0,1,0,0
220,1,0,1,1,1
221,1,0,1,1,0
222,1,0,0,1,1
223,1,0,1,0,0
224,1,0,1,0,1
225,1,1,1,1,1
226,0,1,0,0,0
227,0,0,0,0,1
228,1,0,1,1,1
229,0,1,0,0,1
230,0,1,0,0,1
231,0,1,0,0,1
232,1,1,0,1,1
233,1,1,0,0,1
234,1,1,0,1,1
235,1,1,1,0,1
236,1,1,1,1,0
237,1,1,1,0,1
238,1,1,1,0,1
239,0,1,0,0,1
240,0,1,0,0,1
241,0,0,1,1,1
242,1,0,1,1,1
243,0,1,0,0,0
244,0,1,0,1,0
245,1,0,0,0,1
246,1,0,0,1,1
247,1,1,1,0,1
248,0,1,0,0,1
249,1,1,1,0,0
250,1,1,0,0,1
251,1,1,0,0,1
252,1,0,0,0,0
253,0,0,0,0,1
254,1,0,1,0,0
255,1,0,0,0,1
256,1,0,0,1,1
257,1,0,0,0,1
258,1,0,1,1,0
259,1,1,0,0,0
260,1,1,0,0,0
261,0,0,0,1,1
262,0,1,0,0,1
263,0,1,0,0,1
264,1,0,0,1,0
265,1,0,0,1,1
266,0,1,0,0,0
267,1,0,0,1,1
268,0,1,1,0,0
269,0,0,1,1,1
270,0,0,1,1,0
271,0,1,0,1,0
272,1,0,0,0,1
273,1,0,0,0,0
274,1,0,0,0,0
275,1,1,1,1,1
276,0,1,0,0,0
277,1,0,1,1,1
278,1,0,1,1,1
279,1,0,1,1,0
280,1,1,1,1,0
281,0,1,0,0,0
282,1,1,0,1,0
283,0,0,0,1,0
284,0,0,0,1,1
285,0,1,0,0,1
286,0,1,0,0,0
287,1,1,1,1,0
288,1,0,1,1,0
289,0,0,0,1,0
290,1,0,0,0,0
291,0,1,0,0,0
292,0,1,0,0,0
293,0,0,0,1,0
294,1,0,0,0,0
295,1,0,1,0,0
296,1,1,1,0,1
297,0,1,0,1,1
298,0,1,0,1,1
299,1,0,1,1,0
300,0,0,0,1,1
301,0,0,0,0,0
302,1,1,0,1,1
303,1,1,0,1,0
304,1,0,0,1,0
305,1,0,1,1,0
306,1,0,0,0,0
307,0,1,0,1,1
308,0,0,0,0,1
309,0,0,0,1,1
310,0,1,0,0,0
311,0,1,1,1,1
312,1,1,1,1,1
313,1,0,1,1,1
314,1,0,1,0,1
315,0,1,1,0,0
316,1,1,1,0,1
317,1,1,1,1,0
318,0,0,1,0,1
319,0,0,0,1,0
320,1,0,0,1,0
321,1,0,0,1,0
322,1,1,1,1,1
323,0,0,0,1,0
324,1,0,1,0,0
325,1,0,0,1,0
326,0,1,0,0,0
327,1,0,1,1,1
328,0,1,0,1,1
329,1,0,1,0,1
330,0,1,0,1,1
331,0,0,0,0,0
332,1,1,1,0,0
333,0,0,0,1,0
334,0,1,1,1,1
335,1,0,1,1,0
336,0,1,0,0,0
337,0,0,0,0,1
338,1,1,0,0,0
339,0,0,1,0,0
340,0,1,1,1,0
341,0,1,1,1,0
342,0,1,1,1,0
343,1,1,0,1,1
344,0,0,1,0,1
345,1,1,0,1,0
346,1,0,1,0,0
347,0,1,0,0,1
348,0,1,1,0,0
349,0,1,0,1,1
350,1,1,0,0,1
351,0,1,0,1,1
352,1,0,1,1,0
353,1,0,0,1,1
354,0,0,0,1,0
355,1,0,0,1,1
356,0,0,0,1,0
357,0,1,0,0,0
358,0,1,1,0,0
359,1,1,1,1,0
360,1,1,0,0,1
361,1,1,0,0,1
362,1,1,1,0,1
363,0,1,0,1,1
364,1,0,1,1,1
365,1,0,1,1,0
366,1,1,1,1,1
367,0,1,0,1,1
368,1,0,1,0,1
369,0,1,0,0,1
370,0,1,0,1,1
371,1,0,0,0,1
372,1,1,1,1,1
373,0,1,0,0,0
374,0,1,0,1,0
375,1,0,1,0,0
376,0,0,1,1,1
377,0,1,0,0,1
378,1,1,1,1,1
379,0,1,1,0,0
380,0,1,1,0,0
381,1,0,1,1,0
382,0,0,0,0,0
383,0,1,1,1,1
384,0,1,0,1,0
385,1,1,1,1,1
386,0,0,0,0,0
387,1,1,1,0,1
388,0,0,0,0,0
389,1,0,1,1,1
390,0,0,0,1,1
391,0,1,0,0,1
392,1,1,1,1,0
393,0,0,0,1,0
394,1,1,1,1,0
395,1,0,1,0,0
396,0,0,1,1,0
397,0,1,1,0,1
398,1,1,1,1,1
399,0,0,0,1,1
400,0,1,0,0,0
401,1,0,0,0,1
402,1,0,0,0,0
403,0,1,0,1,1
404,0,0,0,1,0
405,1,1,1,1,1
406,0,0,1,0,1
407,0,1,1,0,0
408,0,1,0,0,1
409,0,1,0,0,1
410,0,1,1,0,0
411,0,0,0,1,1
412,1,0,1,1,0
413,0,1,0,1,0
414,1,1,1,0,1
415,0,0,0,0,1
416,0,1,0,0,0
417,0,1,0,0,0
418,0,0,0,1,1
419,0,0,0,0,0
420,0,0,1,1,1
421,0,1,1,0,0
422,1,1,0,0,1
423,1,1,1,0,0
424,0,1,0,0,1
425,1,1,1,1,0
426,1,0,0,0,1
427,0,1,0,0,0
428,1,0,0,1,0
429,0,0,0,0,0
430,1,0,0,1,1
431,0,1,0,1,1
432,0,1,0,0,0
433,0,0,0,0,1
434,0,1,0,1,0
435,0,0,0,0,0
436,0,1,1,0,0
437,1,0,1,1,1
438,0,1,0,0,1
439,0,1,0,1,0
440,1,0,1,0,0
441,1,1,0,1,1
442,1,1,0,1,1
443,0,0,1,1,0
444,0,1,0,1,0
445,1,0,1,1,0
446,0,1,0,0,0
447,1,0,1,1,0
448,1,0,1,0,0
449,0,1,0,1,0
450,0,1,0,0,1
451,0,1,1,1,0
452,0,0,0,1,0
453,1,1,1,1,1
454,0,0,1,0,1
455,1,0,0,0,0
456,0,0,1,0,0
457,0,0,0,1,0
458,0,1,0,1,1
459,0,1,0,0,1
460,0,0,0,0,0
461,0,0,0,0,0
462,1,1,1,1,0
463,1,0,1,0,0
464,1,0,1,1,1
465,0,1,1,1,1
466,0,1,1,1,1
467,1,1,0,0,1
468,0,0,1,1,0
469,0,0,0,0,0
470,1,1,0,0,1
471,0,1,0,0,1
472,0,0,1,0,0
473,0,0,1,1,0
474,0,1,0,1,0
475,0,1,0,0,0
476,0,1,0,1,1
477,0,1,0,1,1
478,0,1,1,1,1
479,0,1,0,0,1
480,0,0,0,0,1
481,0,0,1,0,0
482,1,0,0,0,0
483,0,0,0,1,0
484,0,0,0,1,1
485,1,0,1,1,1
486,0,0,1,1,0
487,0,1,1,1,0
488,1,0,1,0,0
489,0,0,1,1,0
490,0,0,1,1,1
491,0,0,0,0,0
492,0,1,0,1,0
493,0,0,0,1,0
494,1,0,0,0,0
495,0,0,1,0,1
496,0,1,0,0,1
497,0,1,0,1,0
498,0,0,0,0,0
499,1,0,1,1,0
500,1,1,1,0,0
501,0,0,1,0,1
502,0,1,0,0,0
503,1,0,0,0,0
504,1,1,1,1,1
505,1,1,1,0,1
506,0,1,1,0,1
507,0,1,0,1,0
508,0,1,0,1,0
509,0,1,0,1,1
510,0,0,0,1,1
511,0,1,0,0,1
512,1,0,1,1,0
513,0,1,0,1,0
514,0,0,0,0,0
515,0,1,1,0,1
516,1,0,1,1,0
517,1,1,0,0,1
518,0,0,0,1,1
519,1,1,1,0,1
520,0,0,0,0,1
521,0,1,0,1,0
522,0,1,0,0,1
523,1,0,0,0,0
524,1,0,0,1,0
525,0,1,0,1,1
526,0,0,0,1,0
527,0,0,0,0,1
528,0,1,0,0,0
529,1,0,0,0,1
530,0,1,0,1,0
531,0,1,0,0,1
532,0,1,0,0,0
533,0,0,1,1,0
534,0,1,1,1,1
535,0,0,1,0,1
536,0,1,1,0,1
537,1,0,1,0,0
538,0,1,0,0,1
539,1,1,1,1,0
540,0,1,1,0,1
541,0,1,0,0,1
542,0,0,0,0,0
543,0,1,0,0,1
544,1,0,0,0,1
545,0,0,1,0,0
546,0,1,0,0,0
547,0,1,0,1,0
548,0,0,0,0,1
549,1,0,1,1,0
550,1,0,1,1,0
551,1,0,1,1,0
552,0,1,0,0,1
553,0,1,1,0,0
554,1,0,0,1,0
555,0,0,0,1,0
556,1,1,1,0,1
557,1,0,1,0,1
558,1,0,0,0,0
559,1,0,0,0,0
560,1,0,1,1,0
561,0,0,0,0,1
562,1,1,0,1,0
563,1,1,1,0,0
564,1,0,0,1,0
565,1,0,0,0,0
566,1,0,0,0,1
567,0,0,0,0,0
568,0,1,1,1,1
569,1,1,0,1,1
570,0,1,0,0,0
571,0,1,1,1,0
572,0,1,0,0,0
573,1,0,1,1,1
574,0,0,0,0,0
575,1,0,0,1,1
576,1,0,1,1,1
577,1,0,1,1,1
578,0,0,0,0,0
579,1,0,0,0,1
580,1,0,1,1,0
581,1,0,0,0,0
582,1,0,1,1,1
583,1,1,0,0,0
584,1,0,0,1,0
585,0,1,0,1,0
586,0,1,0,0,0
587,1,1,1,1,1
588,0,0,0,0,1
589,1,1,1,1,1
590,0,1,1,1,0
591,1,0,1,1,1
592,0,1,0,0,0
593,0,1,0,1,0
594,0,0,0,1,0
595,1,0,1,1,0
596,0,1,1,0,0
597,0,0,1,1,1
598,0,1,0,1,0
599,0,0,0,1,1
600,0,0,0,0,0
601,1,0,1,1,0
602,0,1,0,1,1
603,1,0,0,1,0
604,1,0,1,0,1
605,0,1,1,0,0
606,1,0,1,0,1
607,1,0,1,1,0
608,0,0,1,1,0
609,0,1,0,0,1
610,0,1,1,0,0
611,1,1,1,1,1
612,1,0,1,0,0
613,1,1,1,1,1
614,1,1,0,1,1
615,0,0,0,0,1
616,0,1,0,0,0
617,1,0,0,0,1
618,1,1,1,0,1
619,1,0,1,1,0
620,0,0,0,0,1
621,0,0,0,0,0
622,0,1,0,1,1
623,0,1,1,0,0
624,0,1,1,1,0
625,0,1,1,0,0
626,1,1,0,0,1
627,1,1,1,0,0
628,1,1,1,1,0
629,0,1,0,0,1
630,1,1,1,1,1
631,0,1,0,0,0
632,0,1,0,0,1
633,1,0,1,0,0
634,1,1,0,0,0
635,1,1,1,1,0
636,0,0,0,1,1
637,0,1,1,1,0
638,1,0,0,0,1
639,0,1,0,1,1
640,1,0,1,0,0
641,1,1,1,1,1
642,0,0,0,0,0
643,0,0,0,0,1
644,0,0,0,0,1
645,0,0,0,0,1
646,1,1,1,0,0
647,1,1,1,1,0
648,1,1,1,1,0
649,0,0,0,0,1
650,0,1,0,0,0
651,0,0,0,0,0
652,1,1,1,1,0
653,0,1,0,0,0
654,0,0,1,0,1
655,0,1,1,0,0
656,0,0,0,1,1
657,0,1,0,1,1
658,1,1,1,1,0
659,1,0,1,1,0
660,1,0,1,1,0
661,1,0,1,1,0
662,0,1,1,0,1
663,0,0,1,0,1
664,1,1,1,1,0
665,0,1,1,0,1
666,0,1,1,1,0
667,0,0,0,0,1
668,0,1,0,0,1
669,0,0,0,0,1
670,0,0,1,0,0
671,0,0,1,1,0
672,0,1,0,0,1
673,0,0,0,0,0
674,0,0,0,0,0
675,1,0,0,0,1
676,0,1,0,1,1
677,0,1,0,0,1
678,1,0,0,0,1
679,0,1,0,0,1
680,1,0,1,0,1
681,1,0,0,0,1
682,1,1,0,0,0
683,1,0,1,0,1
684,0,1,0,0,1
685,0,1,0,0,1
686,1,1,1,1,0
687,0,1,1,0,1
688,0,0,0,0,0
689,0,1,0,1,1
690,0,0,1,0,1
691,1,1,0,0,1
692,0,0,1,0,1
693,0,1,1,0,0
694,0,1,0,0,0
695,0,0,0,0,1
696,0,1,1,1,1
697,0,1,0,0,1
698,1,0,1,0,1
699,0,1,0,0,1
700,0,1,1,1,1
701,1,1,1,1,0
702,0,1,1,0,0
703,0,1,0,0,1
704,0,0,1,1,1
705,1,0,0,0,1
706,1,1,0,1,0
707,1,1,0,1,0
708,0,1,0,0,1
709,1,1,0,0,1
710,1,0,1,0,1
711,0,1,1,1,0
712,1,1,1,0,1
713,1,1,0,1,1
714,0,0,0,0,1
715,0,1,0,0,1
716,0,0,0,0,1
717,0,0,0,0,1
718,0,0,0,0,1
719,0,1,1,1,0
720,0,1,0,0,0
721,0,1,1,0,0
722,0,1,0,1,0
723,0,1,1,1,0
724,0,0,1,0,1
725,1,1,0,0,0
726,1,1,0,1,1
727,0,0,0,0,1
728,1,1,1,0,1
729,1,1,0,0,1
730,0,1,0,0,1
731,1,0,1,1,0
732,0,1,1,1,0
733,1,0,0,1,1
734,0,1,0,1,1
735,0,1,0,1,0
736,0,1,1,0,1
737,1,1,1,1,0
738,1,0,1,1,0
739,1,0,1,1,0
740,0,0,1,0,0
741,1,1,0,1,1
742,0,1,0,0,0
743,1,0,1,0,1
744,1,0,1,0,0
745,1,0,1,0,0
746,0,0,0,0,1
747,1,1,1,1,0
748,0,1,1,0,0
749,0,0,0,0,0
750,0,1,0,0,1
751,1,0,1,1,0
752,1,0,1,1,0
753,0,1,1,0,1
754,1,0,1,1,0
755,0,1,0,0,0
756,0,1,0,0,1
757,0,1,0,0,1
758,1,0,1,1,0
759,1,0,1,0,1
760,1,1,1,1,1
761,0,0,1,1,0
762,1,1,1,0,1
763,0,1,1,0,0
764,0,1,0,1,0
765,0,0,1,0,0
766,0,1,1,1,0
767,0,0,1,0,1
768,1,0,0,0,0
769,1,1,0,0,1
770,0,1,1,1,0
771,0,0,1,0,0
772,0,0,1,1,0
773,0,0,0,0,1
774,0,1,0,0,1
775,0,1,1,1,0
776,0,1,0,0,1
777,0,1,1,1,0
778,0,1,0,1,0
779,1,1,1,0,1
780,1,0,1,0,1
781,0,1,1,1,0
782,1,1,1,1,0
783,1,1,1,1,0
784,1,0,1,0,0
785,1,1,0,0,0
786,1,1,1,1,0
787,1,0,0,0,1
788,1,1,1,0,1
789,0,1,1,0,1
790,1,1,1,1,0
791,1,0,1,0,1
792,1,1,1,1,0
793,0,1,0,1,1
794,0,1,0,0,1
795,1,0,1,0,0
796,0,0,0,1,0
797,0,1,1,1,1
798,0,0,0,1,0
799,0,1,1,0,0
800,1,1,0,1,0
801,0,1,1,0,1
802,1,0,1,1,0
803,1,0,1,1,0
804,1,0,1,1,0
805,1,0,1,1,0
806,0,1,0,0,1
807,0,1,0,0,1
808,1,0,1,1,0
809,0,1,1,0,1
810,0,1,1,1,0
811,1,0,1,1,0
812,0,1,1,0,1
813,1,1,0,0,1
814,1,1,1,0,1
815,0,1,1,0,0
816,0,0,0,0,0
817,0,1,0,0,1
818,0,0,0,0,0
819,1,0,1,0,1
820,1,0,0,0,1
821,0,1,1,1,1
822,0,1,0,0,1
823,1,0,1,0,0
824,1,1,1,1,0
825,1,0,1,1,1
826,1,0,0,0,0
827,0,1,0,1,1
828,0,1,0,0,0
829,0,1,0,0,0
830,1,0,1,1,0
831,0,1,0,1,0
832,1,1,1,0,1
833,1,0,1,1,0
834,0,1,1,1,0
835,0,1,1,0,0
836,1,1,0,1,0
837,0,1,0,0,1
838,0,1,0,0,1
839,1,0,1,1,0
840,0,1,0,0,1
841,1,0,0,0,0
842,0,1,0,1,0
843,1,1,1,1,1
844,1,1,1,1,1
845,0,1,0,0,1
846,1,1,0,0,1
847,1,1,0,1,1
848,1,1,1,1,1
849,1,0,1,1,0
850,1,1,1,1,0
851,0,0,1,1,0
852,1,1,1,1,0
853,1,0,1,0,0
854,0,1,0,0,1
855,1,1,1,1,1
856,0,1,1,1,1
857,0,0,1,0,0
858,1,1,1,0,1
859,1,1,0,0,0
860,0,1,0,0,1
861,1,1,0,0,1
862,1,0,1,1,0
863,1,0,1,1,0
864,0,0,1,0,0
865,1,1,0,1,1
866,0,0,0,0,1
867,0,1,0,1,0
868,0,0,0,0,1
869,1,0,0,0,1
870,0,0,1,0,0
871,1,0,1,1,0
872,1,0,1,0,0
873,0,0,0,0,1
874,1,0,0,1,0
875,0,0,0,0,0
876,0,1,1,0,1
877,1,0,1,1,0
878,1,0,1,0,0
879,0,0,1,0,1
880,0,1,1,0,0
881,1,1,1,1,1
882,1,0,1,1,1
883,0,1,1,0,0
884,0,1,0,1,1
885,1,0,1,1,0
886,1,0,0,0,1
887,1,0,0,0,1
888,0,0,1,0,0
889,1,1,1,1,0
890,0,0,0,1,0
891,0,1,1,1,1
892,0,1,0,0,1
893,0,0,0,0,0
894,0,1,0,0,1
895,0,0,0,0,1
896,1,0,0,1,0
897,1,0,1,0,1
898,1,1,1,0,1
899,0,1,0,0,1
900,0,0,0,1,0
901,1,0,1,1,1
902,1,1,1,0,1
903,0,1,0,1,0
904,0,0,0,0,1
905,1,1,0,0,1
906,0,0,1,0,0
907,1,0,1,1,0
908,1,1,1,0,0
909,1,0,0,1,0
910,1,1,1,0,0
911,0,1,1,0,1
912,0,1,0,0,0
913,0,0,0,1,1
914,0,0,0,1,0
915,0,1,0,1,0
916,0,1,0,1,1
917,1,1,1,1,1
918,0,1,0,0,0
919,0,1,1,1,0
920,1,1,1,1,0
921,1,0,1,0,0
922,1,0,1,0,0
923,0,1,0,0,1
924,0,1,0,0,1
925,0,1,0,1,1
926,1,1,1,0,0
927,1,0,0,0,0
928,0,1,0,0,1
929,1,0,0,0,0
930,0,0,0,0,1
931,0,1,0,0,0
932,1,1,1,0,0
933,1,1,1,0,0
934,0,0,0,1,0
935,1,1,1,0,0
936,1,0,1,1,0
937,1,0,1,1,0
938,1,1,1,1,1
939,0,1,1,0,0
940,1,0,1,0,1
941,0,1,0,0,1
942,1,0,0,0,0
943,1,0,0,0,0
944,1,0,1,0,0
945,0,1,0,0,1
946,1,0,1,1,0
947,1,0,1,0,1
948,0,0,0,0,0
949,0,1,1,0,1
950,1,1,1,1,0
951,1,0,0,0,1
952,0,0,1,0,0
953,0,0,0,0,0
954,1,1,1,1,1
955,1,1,0,0,0
956,1,1,0,0,1
957,0,1,1,1,1
958,0,1,0,1,0
959,0,1,1,1,0
960,1,0,1,1,1
961,1,1,1,0,1
962,0,1,0,0,0
963,0,1,1,0,1
964,1,1,1,0,1
965,0,1,0,0,1
966,1,1,0,1,1
967,0,1,0,0,1
968,0,1,1,1,0
969,1,0,1,1,1
970,0,0,0,1,0
971,1,0,1,0,0
972,1,1,0,0,0
973,0,1,1,0,1
974,1,1,1,1,0
975,1,0,0,0,1
976,0,1,0,0,1
977,0,1,1,1,1
978,1,1,0,1,0
979,1,1,0,0,1
980,1,1,1,0,0
981,1,0,1,0,0
982,1,1,1,0,0
983,0,1,0,0,1
984,0,0,1,0,1
985,0,0,1,0,1
986,0,1,1,1,0
987,0,1,0,0,1
988,0,1,0,0,1
989,0,1,0,1,0
990,1,0,1,0,0
991,1,1,1,0,1
992,1,0,0,1,0
993,1,1,1,1,0
994,1,0,1,0,1
995,0,1,1,1,1
996,0,1,0,1,1
997,1,1,0,0,0
998,0,1,0,1,1
999,1,0,0,0,1
1000,1,0,1,0,1
1001,1,1,0,1,1
1002,0,0,0,1,0
1003,1,0,1,0,1
1004,1,0,1,0,1
1005,0,1,1,1,0
1006,0,1,1,1,1
1007,0,0,0,1,0
1008,0,0,1,0,1
1009,1,0,1,0,0
1010,0,1,0,0,1
1011,0,0,0,0,1
1012,1,1,1,0,0
1013,0,1,1,1,1
1014,0,0,0,0,0
1015,0,1,0,0,1
1016,0,0,1,1,1
1017,0,1,0,0,1
1018,1,0,1,1,1
1019,0,0,1,0,1
1020,0,1,0,0,0
1021,0,0,0,0,0
1022,1,0,1,1,1
1023,1,1,0,0,0
1024,0,0,0,0,0
1025,1,1,0,0,0
1026,0,0,0,0,1
1027,0,0,0,0,0
1028,0,1,1,1,1
1029,1,1,1,1,0
1030,1,1,1,0,1
1031,1,0,1,1,0
1032,1,1,1,0,0
1033,1,0,1,0,0
1034,0,1,0,1,0
1035,1,0,0,0,0
1036,0,1,1,0,1
1037,1,0,1,0,1
1038,1,0,0,0,0
1039,0,1,0,0,1
1040,0,1,1,0,0
1041,0,1,0,0,0
1042,0,1,0,1,1
1043,1,1,0,1,1
1044,1,1,0,0,1
1045,0,1,0,0,0
1046,1,1,1,1,0
1047,1,0,0,0,1
1048,0,1,0,0,0
1049,1,1,1,1,0
1050,0,1,1,1,1
1051,0,0,0,1,1
1052,1,1,0,0,0
1053,0,0,0,0,0
1054,0,1,0,1,0
1055,0,1,0,1,1
1056,1,0,1,0,0
1057,0,1,0,0,1
1058,1,1,1,0,0
1059,1,0,1,0,0
1060,0,0,0,0,1
1061,1,1,1,0,1
1062,1,1,0,1,0
1063,0,1,1,0,0
1064,0,0,0,0,1
1065,0,1,0,1,0
1066,1,1,0,0,1
1067,1,0,1,0,0
1068,0,0,1,0,0
1069,0,0,0,1,0
1070,0,1,0,0,1
1071,0,1,1,0,1
1072,1,0,1,1,1
1073,1,1,0,0,1
1074,1,0,1,1,0
1075,0,0,1,0,1
1076,1,0,0,1,1
1077,1,0,1,0,0
1078,1,0,0,1,1
1079,1,0,1,1,0
1080,0,1,0,1,1
1081,0,1,0,0,1
1082,0,1,1,0,1
1083,0,1,0,0,0
1084,1,1,0,1,1
1085,1,1,1,1,1
1086,0,1,1,0,1
1087,1,1,1,1,0
1088,0,0,0,0,1
1089,1,0,1,1,0
1090,0,1,0,1,1
1091,0,1,0,1,1
1092,1,1,1,1,0
1093,0,1,0,0,1
1094,0,1,1,1,1
1095,0,1,0,1,0
1096,1,1,0,0,0
1097,1,0,0,0,1
1098,0,1,1,0,0
1099,0,1,0,0,1
1100,0,0,0,1,0
1101,1,0,1,0,0
1102,1,1,1,1,1
1103,0,1,0,1,1
1104,0,1,0,0,0
1105,1,0,1,1,0
1106,0,0,0,0,1
1107,1,1,0,1,0
1108,0,1,0,1,0
1109,1,0,1,1,0
1110,1,0,0,0,1
1111,0,0,1,1,1
1112,1,0,0,0,0
1113,0,1,0,0,1
1114,1,0,1,1,0
1115,0,1,0,1,1
1116,0,0,0,0,1
1117,1,0,1,1,0
1118,0,1,1,1,0
1119,0,1,0,0,1
1120,1,1,0,0,0
1121,0,0,0,0,1
1122,1,1,1,1,0
1123,0,1,0,0,1
1124,0,1,0,0,1
1125,0,1,0,0,0
1126,1,1,0,0,1
1127,0,0,1,0,0
1128,0,1,1,1,1
1129,1,0,1,0,1
1130,1,0,1,1,0
1131,1,0,0,1,1
1132,0,1,0,0,0
1133,0,1,1,0,1
1134,0,1,1,0,1
1135,0,0,0,1,0
1136,0,1,0,0,1
1137,0,0,0,1,0
1138,0,0,1,1,1
1139,1,0,1,1,0
1140,0,1,0,0,0
1141,1,0,0,0,0
1142,0,0,0,0,1
1143,0,0,1,0,0
1144,1,0,0,1,0
1145,0,0,1,0,1
1146,0,0,0,0,1
1147,0,0,0,1,1
1148,0,1,1,0,0
1149,1,1,0,1,0
1150,1,0,1,1,0
1151,0,1,0,0,1
1152,0,1,0,0,0
